household_id,adult_id,job_cat,pro_contacts,company_id
3087,6245,Shops_other,4,56
3088,6246,Transportation,272,20
3089,6247,,0,
3090,6248,Services_other,1476,157
3091,6249,,0,
3092,6250,Shops_other,10,12
3093,6251,Indus_other,56,29
3094,6252,Agriculture_fishing,2,1
3095,6253,,0,
3096,6254,Administration_schools,103,68
3097,6255,Indus_other,29,32
3098,6256,,0,
3099,6257,,0,
3100,6258,Construction,3,82
3101,6259,Services_other,1139,227
3102,6260,Indus_food,54,5
3103,6261,Indus_other,28,22
3104,6262,Administration_schools,11,28
3105,6263,Administration_schools,136,48
3106,6264,Administration_schools,45,43
3107,6265,Administration_schools,28,71
3108,6266,,0,
3109,6267,Shops_other,6,116
3110,6268,,0,
3111,6269,Indus_other,38,31
3112,6270,Shops_other,4,64
3113,6271,Services_other,189,70
3114,6272,,0,
3115,6273,Construction,1,55
3116,6274,,0,
3117,6275,,0,
3118,6276,Services_other,1488,213
3119,6277,Administration_schools,28,47
3120,6278,,0,
3121,6279,,0,
3122,6280,,0,
3123,6281,Services_other,602,193
3124,6282,Shops_other,12,107
3125,6283,Shops_other,10,8
3126,6284,,0,
3127,6285,Health,79,1
3128,6286,Shops_other,14,5
3129,6287,Agriculture_fishing,1,18
3130,6288,Administration_schools,101,30
3131,6289,,0,
3132,6290,Indus_other,63,21
3133,6291,Shops_other,6,83
3134,6292,Shops_other,9,108
3135,6293,,0,
3136,6294,,0,
3137,6295,Services_other,1019,35
3138,6296,Agriculture_fishing,0,34
3139,6297,Shops_other,14,17
3140,6298,Indus_other,42,7
3141,6299,Indus_other,40,39
3142,6300,Indus_other,57,36
3143,6301,Services_other,765,141
3144,6302,Administration_schools,62,33
3145,6303,,0,
3146,6304,Health,7,8
3147,6305,Services_other,1056,216
3148,6306,Administration_schools,41,79
3149,6307,,0,
3150,6308,Services_other,1216,95
3151,6309,,0,
3152,6310,Transportation,400,18
3153,6311,,0,
3154,6312,Health,109,6
3155,6313,Services_other,94,244
3156,6314,,0,
3157,6315,,0,
3158,6316,,0,
3159,6317,,0,
3160,6318,Administration_schools,103,8
3161,6319,Administration_schools,139,65
3162,6320,Administration_schools,71,7
3163,6321,,0,
3164,6322,Health,257,3
3165,6323,Construction,2,77
3166,6324,Administration_schools,100,41
3167,6325,,0,
3168,6326,Administration_schools,77,44
3169,6327,,0,
3170,6328,Administration_schools,53,31
3171,6329,Construction,2,33
3172,6330,Indus_other,56,22
3173,6331,Administration_schools,35,10
3174,6332,Services_other,1187,204
3175,6333,,0,
3176,6334,,0,
3177,6335,,0,
3178,6336,Shops_other,1,109
3179,6337,Administration_schools,104,78
3180,6338,,0,
3181,6339,Indus_other,50,15
3182,6340,Indus_other,50,20
3183,6341,Services_other,161,215
3184,6342,Administration_schools,72,33
3185,6343,Shops_other,7,91
3186,6344,,0,
3187,6345,Agriculture_fishing,1,92
3188,6346,,0,
3189,6347,Services_other,117,90
3190,6348,,0,
3191,6349,,0,
3192,6350,Services_other,223,103
3193,6351,Services_other,39,8
3194,6352,Services_other,639,41
3195,6353,Administration_schools,99,9
3196,6354,Health,251,7
3197,6355,,0,
3198,6356,Health,101,6
3199,6357,Indus_other,43,31
3200,6358,Administration_schools,77,45
3201,6359,Services_other,540,71
3202,6360,,0,
3203,6361,Transportation,1256,11
3204,6362,Hotel_Restaurant,118,41
3205,6363,,0,
3206,6364,Services_other,647,128
3207,6365,,0,
3208,6366,,0,
3209,6367,,0,
3210,6368,,0,
3211,6369,,0,
3212,6370,Administration_schools,72,49
3213,6371,Indus_other,63,23
3214,6372,Indus_food,38,0
3215,6373,Construction,1,22
3216,6374,Services_other,1068,116
3217,6375,Administration_schools,139,42
3218,6376,Administration_schools,58,73
3219,6377,,0,
3220,6378,,0,
3221,6379,Construction,1,59
3222,6380,,0,
3223,6381,Administration_schools,25,22
3224,6382,Administration_schools,19,12
3225,6383,,0,
3226,6384,Administration_schools,141,11
3227,6385,,0,
3228,6386,Services_other,1372,104
3229,6387,Services_other,462,30
3230,6388,Administration_schools,147,29
3231,6389,Services_other,1055,72
3232,6390,Health,267,3
3233,6391,Services_other,144,94
3234,6392,Indus_other,32,9
3235,6393,Services_other,970,65
3236,6394,Agriculture_fishing,1,47
3237,6395,Administration_schools,122,3
3238,6396,Administration_schools,70,74
3239,6397,Indus_other,47,26
3240,6398,Administration_schools,7,17
3241,6399,Indus_other,64,6
3242,6400,Indus_food,74,9
3243,6401,,0,
3244,6402,Shops_other,2,72
3245,6403,Construction,2,56
3246,6404,,0,
3247,6405,,0,
3248,6406,,0,
3249,6407,Shops_other,4,119
3250,6408,Agriculture_fishing,2,52
3251,6409,,0,
3252,6410,Construction,3,4
3253,6411,,0,
3254,6412,Indus_other,46,12
3255,6413,Health,86,6
3256,6414,Administration_schools,16,50
3257,6415,Services_other,187,160
3258,6416,Services_other,425,89
3259,6417,Services_other,1326,131
3260,6418,,0,
3261,6419,,0,
3262,6420,,0,
3263,6421,Administration_schools,36,51
3264,6422,,0,
3265,6423,Administration_schools,95,39
3266,6424,,0,
3267,6425,Indus_other,37,1
3268,6426,,0,
3269,6427,Administration_schools,46,55
3270,6428,Administration_schools,32,10
3271,6429,Services_other,1277,126
3272,6430,Services_other,572,179
3273,6431,Services_other,656,62
3274,6432,Services_other,1278,10
3275,6433,Services_other,278,53
3276,6434,Hotel_Restaurant,57,28
3277,6435,Administration_schools,127,29
3278,6436,Health,182,1
3279,6437,Health,154,7
3280,6438,,0,
3281,6439,Transportation,1433,10
3282,6440,,0,
3283,6441,,0,
3284,6442,,0,
3285,6443,Health,70,7
3286,6444,,0,
3287,6445,Administration_schools,27,7
3288,6446,,0,
3289,6447,Health,104,3
3290,6448,Health,234,6
3291,6449,Hotel_Restaurant,8,21
3292,6450,Administration_schools,148,28
3293,6451,Administration_schools,110,78
3294,6452,,0,
3295,6453,Shops_other,10,44
3296,6454,,0,
3297,6455,Transportation,1313,4
3298,6456,Services_other,1265,110
3299,6457,Shops_other,1,119
3300,6458,Shops_other,13,75
3301,6459,Indus_food,22,3
3302,6460,Hotel_Restaurant,21,40
3303,6461,Indus_other,61,31
3304,6462,Indus_other,40,1
3305,6463,Construction,0,74
3306,6464,,0,
3307,6465,Services_other,1277,17
3308,6466,,0,
3309,6467,,0,
3310,6468,Indus_other,28,2
3311,6469,,0,
3312,6470,Shops_other,9,38
3313,6471,Hotel_Restaurant,10,22
3314,6472,Shops_other,3,59
3315,6473,Services_other,775,218
3316,6474,Indus_other,71,20
3317,6475,Shops_other,8,94
3318,6476,Administration_schools,136,54
3319,6477,Administration_schools,46,15
3320,6478,Administration_schools,62,8
3321,6479,,0,
3322,6480,Indus_other,52,35
3323,6481,Hotel_Restaurant,94,34
3324,6482,Administration_schools,97,47
3325,6483,,0,
3326,6484,Administration_schools,88,48
3327,6485,Shops_other,13,98
3328,6486,,0,
3329,6487,Hotel_Restaurant,50,7
3330,6488,,0,
3331,6489,,0,
3332,6490,Services_other,970,6
3333,6491,,0,
3334,6492,,0,
3335,6493,Indus_food,17,5
3336,6494,Shops_other,6,81
3337,6495,Services_other,1301,242
3338,6496,Services_other,509,74
3339,6497,,0,
3340,6498,Administration_schools,64,2
3341,6499,,0,
3342,6500,,0,
3343,6501,Shops_other,12,75
3344,6502,,0,
3345,6503,Shops_other,5,23
3346,6504,Shops_other,12,84
3347,6505,,0,
3348,6506,Construction,1,54
3349,6507,Administration_schools,17,15
3350,6508,,0,
3351,6509,Indus_other,75,14
3352,6510,,0,
3353,6511,Transportation,929,17
3354,6512,Administration_schools,30,79
3355,6513,,0,
3356,6514,Indus_other,69,22
3357,6515,Administration_schools,109,39
3358,6516,Administration_schools,14,35
3359,6517,,0,
3360,6518,,0,
3361,6519,,0,
3362,6520,,0,
3363,6521,Services_other,944,223
3364,6522,,0,
3365,6523,Indus_food,32,3
3366,6524,Services_other,1335,174
3367,6525,Indus_other,31,38
3368,6526,Construction,2,57
3369,6527,Construction,2,48
3370,6528,Administration_schools,73,40
3371,6529,Services_other,818,52
3372,6530,Services_other,571,137
3373,6531,,0,
3374,6532,,0,
3375,6533,Health,23,5
3376,6534,,0,
3377,6535,Services_other,782,29
3378,6536,Administration_schools,29,32
3379,6537,,0,
3380,6538,,0,
3381,6539,Services_other,450,230
3382,6540,Indus_other,39,37
3383,6541,,0,
3384,6542,,0,
3385,6543,,0,
3386,6544,Shops_other,8,6
3387,6545,Services_other,627,57
3388,6546,,0,
3389,6547,Indus_food,26,9
3390,6548,,0,
3391,6549,Services_other,1298,236
3392,6550,Transportation,1183,4
3393,6551,Services_other,332,153
3394,6552,,0,
3395,6553,Administration_schools,17,31
3396,6554,Administration_schools,114,66
3397,6555,Shops_other,5,97
3398,6556,,0,
3399,6557,,0,
3400,6558,,0,
3401,6559,Construction,1,10
3402,6560,Administration_schools,128,41
3403,6561,,0,
3404,6562,Administration_schools,74,35
3405,6563,Administration_schools,66,39
3406,6564,,0,
3407,6565,Health,84,7
3408,6566,Administration_schools,57,2
3409,6567,Indus_other,44,39
3410,6568,Indus_food,51,1
3411,6569,Services_other,1113,76
3412,6570,,0,
3413,6571,,0,
3414,6572,,0,
3415,6573,Services_other,1438,120
3416,6574,Indus_other,31,21
3417,6575,Services_other,280,14
3418,6576,,0,
3419,6577,Indus_other,35,5
3420,6578,Shops_other,10,82
3421,6579,Administration_schools,106,79
3422,6580,Services_other,1448,107
3423,6581,Transportation,1300,18
3424,6582,Administration_schools,34,35
3425,6583,Services_other,1234,111
3426,6584,Services_other,500,92
3427,6585,,0,
3428,6586,Administration_schools,93,58
3429,6587,,0,
3430,6588,Administration_schools,33,12
3431,6589,Indus_food,42,8
3432,6590,,0,
3433,6591,Shops_other,13,33
3434,6592,,0,
3435,6593,,0,
3436,6594,Services_other,70,10
3437,6595,Health,252,6
3438,6596,Administration_schools,116,18
3439,6597,,0,
3440,6598,Administration_schools,118,26
3441,6599,Services_other,936,141
3442,6600,Administration_schools,82,59
3443,6601,Indus_other,61,11
3444,6602,,0,
3445,6603,Indus_food,66,7
3446,6604,Administration_schools,80,70
3447,6605,,0,
3448,6606,Services_other,286,197
3449,6607,,0,
3450,6608,Services_other,607,184
3451,6609,Services_other,376,146
3452,6610,,0,
3453,6611,,0,
3454,6612,,0,
3455,6613,,0,
3456,6614,Shops_other,12,120
3457,6615,Administration_schools,116,41
3458,6616,Health,279,7
3459,6617,Services_other,1500,175
3460,6618,Services_other,306,14
3461,6619,Agriculture_fishing,2,52
3462,6620,Hotel_Restaurant,149,5
3463,6621,Indus_other,23,22
3464,6622,Administration_schools,116,21
3465,6623,,0,
3466,6624,,0,
3467,6625,,0,
3468,6626,Agriculture_fishing,3,88
3469,6627,Services_other,998,226
3470,6628,Transportation,352,5
3471,6629,Hotel_Restaurant,10,43
3472,6630,Services_other,26,40
3473,6631,Services_other,271,34
3474,6632,,0,
3475,6633,Administration_schools,49,24
3476,6634,Health,64,4
3477,6635,Services_other,465,6
3478,6636,Administration_schools,100,25
3479,6637,,0,
3480,6638,Indus_other,64,30
3481,6639,Indus_other,32,8
3482,6640,Hotel_Restaurant,81,11
3483,6641,,0,
3484,6642,,0,
3485,6643,Health,150,6
3486,6644,,0,
3487,6645,,0,
3488,6646,Services_other,1393,158
3489,6647,,0,
3490,6648,Administration_schools,130,22
3491,6649,Construction,1,31
3492,6650,Shops_other,11,69
3493,6651,Shops_other,14,75
3494,6652,Administration_schools,91,56
3495,6653,,0,
3496,6654,Services_other,1372,187
3497,6655,Services_other,1484,93
3498,6656,,0,
3499,6657,Administration_schools,116,9
3500,6658,,0,
3501,6659,Indus_other,65,26
3502,6660,Administration_schools,79,45
3503,6661,,0,
3504,6662,Construction,2,10
3505,6663,Construction,1,51
3506,6664,Shops_other,5,115
3507,6665,Indus_food,32,6
3508,6666,Indus_food,31,6
3509,6667,Health,242,3
3510,6668,Services_other,1092,155
3511,6669,,0,
3512,6670,Services_other,302,109
3513,6671,,0,
3514,6672,,0,
3515,6673,,0,
3516,6674,Shops_other,8,68
3517,6675,Administration_schools,126,56
3518,6676,Services_other,484,172
3519,6677,Construction,1,66
3520,6678,Shops_other,14,108
3521,6679,Services_other,366,242
3522,6680,Services_other,801,243
3523,6681,Services_other,324,134
3524,6682,Shops_other,12,62
3525,6683,Indus_food,18,2
3526,6684,Shops_other,8,55
3527,6685,Services_other,776,39
3528,6686,Construction,2,20
3529,6687,Health,204,8
3530,6688,,0,
3531,6689,Services_other,828,180
3532,6690,Indus_other,17,10
3533,6691,Hotel_Restaurant,120,30
3534,6692,,0,
3535,6693,Indus_other,21,25
3536,6694,Services_other,102,74
3537,6695,,0,
3538,6696,Services_other,869,147
3539,6697,Services_other,129,114
3540,6698,,0,
3541,6699,Administration_schools,28,51
3542,6700,Indus_other,30,25
3543,6701,,0,
3544,6702,Shops_other,8,99
3545,6703,,0,
3546,6704,Health,105,3
3547,6705,,0,
3548,6706,Services_other,728,118
3549,6707,Services_other,966,202
3550,6708,Administration_schools,123,42
3551,6709,Health,299,1
3552,6710,Health,286,1
3553,6711,Services_other,365,109
3554,6712,,0,
3555,6713,Indus_food,32,5
3556,6714,Shops_other,3,59
3557,6715,,0,
3558,6716,Indus_other,38,10
3559,6717,,0,
3560,6718,Administration_schools,46,14
3561,6719,Services_other,119,40
3562,6720,,0,
3563,6721,Services_other,788,92
3564,6722,Administration_schools,53,80
3565,6723,,0,
3566,6724,Administration_schools,93,70
3567,6725,,0,
3568,6726,Transportation,362,20
3569,6727,Shops_other,9,77
3570,6728,Construction,1,66
3571,6729,,0,
3572,6730,Administration_schools,134,51
3573,6731,Health,192,5
3574,6732,Construction,2,35
3575,6733,,0,
3576,6734,Services_other,462,143
3577,6735,,0,
3578,6736,Hotel_Restaurant,115,2
3579,6737,Administration_schools,29,36
3580,6738,Construction,2,61
3581,6739,Indus_other,39,6
3582,6740,,0,
3583,6741,Shops_other,12,35
3584,6742,Services_other,478,52
3585,6743,Administration_schools,117,34
3586,6744,,0,
3587,6745,,0,
3588,6746,Shops_other,8,72
3589,6747,,0,
3590,6748,,0,
3591,6749,,0,
3592,6750,Services_other,781,192
3593,6751,,0,
3594,6752,Administration_schools,111,3
3595,6753,,0,
3596,6754,Administration_schools,47,79
3597,6755,,0,
3598,6756,Construction,2,45
3599,6757,,0,
3600,6758,Services_other,546,173
3601,6759,Services_other,1496,175
3602,6760,,0,
3603,6761,Health,181,8
3604,6762,Agriculture_fishing,1,63
3605,6763,,0,
3606,6764,Indus_other,30,1
3607,6765,Administration_schools,84,9
3608,6766,Transportation,1145,14
3609,6767,,0,
3610,6768,,0,
3611,6769,,0,
3612,6770,,0,
3613,6771,Indus_food,56,3
3614,6772,,0,
3615,6773,Indus_other,58,34
3616,6774,,0,
3617,6775,Services_other,849,184
3618,6776,Shops_other,4,79
3619,6777,Health,76,6
3620,6778,Services_other,164,68
3621,6779,,0,
3622,6780,,0,
3623,6781,,0,
3624,6782,,0,
3625,6783,Administration_schools,119,10
3626,6784,Health,229,6
3627,6785,,0,
3628,6786,Services_other,816,134
3629,6787,,0,
3630,6788,,0,
3631,6789,Services_other,495,158
3632,6790,Administration_schools,36,59
3633,6791,Services_other,515,45
3634,6792,Services_other,1458,237
3635,6793,,0,
3636,6794,,0,
3637,6795,,0,
3638,6796,Indus_other,74,12
3639,6797,Administration_schools,82,36
3640,6798,Administration_schools,10,12
3641,6799,Health,118,4
3642,6800,,0,
3643,6801,,0,
3644,6802,Health,111,1
3645,6803,Services_other,1108,227
3646,6804,Services_other,44,230
3647,6805,,0,
3648,6806,Shops_other,5,8
3649,6807,Services_other,832,65
3650,6808,,0,
3651,6809,Administration_schools,38,80
3652,6810,Services_other,253,179
3653,6811,Services_other,1013,161
3654,6812,Administration_schools,115,55
3655,6813,,0,
3656,6814,,0,
3657,6815,Indus_food,69,1
3658,6816,Administration_schools,70,16
3659,6817,,0,
3660,6818,,0,
3661,6819,Indus_other,16,17
3662,6820,,0,
3663,6821,,0,
3664,6822,Shops_other,1,86
3665,6823,,0,
3666,6824,,0,
3667,6825,Shops_other,1,30
3668,6826,Agriculture_fishing,3,57
3669,6827,,0,
3670,6828,,0,
3671,6829,Shops_other,14,17
3672,6830,,0,
3673,6831,Construction,1,33
3674,6832,Administration_schools,31,36
3675,6833,Construction,2,15
3676,6834,Services_other,426,82
3677,6835,,0,
3678,6836,Services_other,868,175
3679,6837,,0,
3680,6838,Shops_other,8,22
3681,6839,,0,
3682,6840,Administration_schools,87,6
3683,6841,,0,
3684,6842,Shops_other,8,26
3685,6843,Indus_other,37,26
3686,6844,,0,
3687,6845,Health,210,2
3688,6846,Indus_other,74,33
3689,6847,Administration_schools,146,26
3690,6848,Indus_other,62,38
3691,6849,,0,
3692,6850,,0,
3693,6851,Health,59,7
3694,6852,Administration_schools,14,67
3695,6853,,0,
3696,6854,,0,
3697,6855,Services_other,806,98
3698,6856,Construction,2,4
3699,6857,Health,57,5
3700,6858,,0,
3701,6859,Indus_other,32,31
3702,6860,Services_other,876,10
3703,6861,Services_other,1352,133
3704,6862,Shops_other,11,98
3705,6863,Services_other,634,25
3706,6864,Health,238,7
3707,6865,Services_other,1301,194
3708,6866,Administration_schools,46,2
3709,6867,Hotel_Restaurant,34,4
3710,6868,,0,
3711,6869,Construction,2,50
3712,6870,,0,
3713,6871,Services_other,689,6
3714,6872,,0,
3715,6873,Services_other,891,72
3716,6874,Shops_other,0,39
3717,6875,Health,197,5
3718,6876,Shops_other,3,99
3719,6877,Indus_food,71,10
3720,6878,,0,
3721,6879,Shops_other,5,11
3722,6880,,0,
3723,6881,,0,
3724,6882,Indus_other,24,15
3725,6883,Services_other,859,32
3726,6884,,0,
3727,6885,Services_other,51,204
3728,6886,Health,164,6
3729,6887,Administration_schools,147,19
3730,6888,Services_other,263,208
3731,6889,Shops_other,4,33
3732,6890,Indus_food,63,1
3733,6891,Hotel_Restaurant,101,33
3734,6892,Shops_other,2,67
3735,6893,,0,
3736,6894,Construction,1,29
3737,6895,Shops_other,3,124
3738,6896,,0,
3739,6897,Services_other,1032,57
3740,6898,,0,
3741,6899,,0,
3742,6900,Health,115,6
3743,6901,Services_other,164,233
3744,6902,Services_other,209,39
3745,6903,Services_other,787,225
3746,6904,Administration_schools,127,74
3747,6905,Construction,2,46
3748,6906,Services_other,405,136
3749,6907,Services_other,773,7
3750,6908,Shops_other,10,61
3751,6909,,0,
3752,6910,,0,
3753,6911,,0,
3754,6912,Indus_other,53,21
3755,6913,Services_other,69,191
3756,6914,Services_other,1434,182
3757,6915,Hotel_Restaurant,140,17
3758,6916,Hotel_Restaurant,64,40
3759,6917,,0,
3760,6918,,0,
3761,6919,Services_other,9,184
3762,6920,Administration_schools,38,18
3763,6921,Indus_other,63,24
3764,6922,Indus_other,26,32
3765,6923,,0,
3766,6924,Administration_schools,65,3
3767,6925,,0,
3768,6926,Services_other,634,73
3769,6927,Administration_schools,94,32
3770,6928,Administration_schools,121,35
3771,6929,Administration_schools,90,52
3772,6930,Services_other,1041,130
3773,6931,Indus_other,44,9
3774,6932,Administration_schools,30,20
3775,6933,Shops_other,13,101
3776,6934,Shops_other,11,43
3777,6935,Services_other,1100,43
3778,6936,,0,
3779,6937,Construction,2,28
3780,6938,Indus_other,62,29
3781,6939,,0,
3782,6940,,0,
3783,6941,,0,
3784,6942,Shops_other,11,34
3785,6943,,0,
3786,6944,Construction,1,59
3787,6945,,0,
3788,6946,Administration_schools,60,35
3789,6947,Administration_schools,23,41
3790,6948,Indus_other,44,32
3791,6949,Health,274,0
3792,6950,Services_other,628,78
3793,6951,Health,142,4
3794,6952,,0,
3795,6953,Services_other,68,24
3796,6954,,0,
3797,6955,Services_other,743,17
3798,6956,Services_other,1254,227
3799,6957,Administration_schools,97,80
3800,6958,Administration_schools,50,38
3801,6959,Services_other,870,101
